sent_1, 1, 41, 1, 25, 42, 0, 3, 3, 5, 0, 2, 0
sent_2, 2, 41, 2, 25, 47, 0, 2, 2, 5, 1, 2, 0
sent_3, 3, 41, 3, 25, 18, 0, 0, 0, 0, 0, 0, 0
sent_4, 4, 41, 4, 25, 9, 0, 1, 1, 2, 0, 1, 0
sent_5, 5, 41, 4, 25, 18, 0, 2, 2, 3, 3, 4, 1
sent_6, 6, 41, 5, 25, 55, 1, 5, 5, 5, 2, 3, 1
sent_7, 7, 41, 6, 25, 37, 0, 2, 2, 4, 2, 3, 1
sent_8, 8, 41, 6, 25, 19, 0, 0, 0, 0, 0, 2, 0
sent_9, 9, 41, 7, 25, 12, 0, 0, 0, 0, 0, 0, 0
sent_10, 10, 41, 7, 25, 31, 0, 2, 2, 3, 2, 5, 1
sent_11, 11, 41, 8, 25, 31, 0, 2, 2, 1, 2, 4, 1
sent_12, 12, 41, 9, 25, 12, 0, 1, 1, 0, 0, 1, 0
sent_13, 13, 41, 9, 25, 1, 0, 1, 1, 0, 0, 0, 0
sent_14, 14, 41, 9, 25, 32, 0, 2, 2, 1, 0, 1, 0
sent_15, 15, 41, 10, 25, 26, 0, 3, 3, 1, 0, 1, 0
sent_16, 16, 41, 10, 25, 31, 1, 0, 0, 0, 0, 1, 0
sent_17, 17, 41, 11, 25, 13, 0, 0, 0, 1, 0, 1, 0
sent_18, 18, 41, 11, 25, 8, 0, 0, 0, 0, 0, 1, 0
sent_19, 19, 41, 11, 25, 21, 0, 4, 4, 2, 2, 3, 1
sent_20, 20, 41, 12, 25, 44, 1, 4, 4, 2, 2, 4, 1
sent_21, 21, 41, 13, 25, 9, 0, 1, 1, 0, 1, 4, 1
sent_22, 22, 41, 13, 25, 21, 0, 1, 1, 1, 0, 1, 0
sent_23, 23, 41, 14, 25, 47, 0, 3, 3, 2, 2, 6, 1
sent_24, 24, 41, 15, 25, 27, 0, 4, 4, 2, 1, 1, 0
sent_25, 25, 41, 15, 25, 13, 0, 1, 1, 0, 0, 1, 0
sent_26, 26, 41, 16, 25, 37, 0, 1, 1, 3, 2, 3, 1
sent_27, 27, 41, 16, 25, 11, 0, 1, 1, 3, 2, 2, 0
sent_28, 28, 41, 17, 25, 22, 0, 0, 0, 1, 0, 2, 0
sent_29, 29, 41, 18, 25, 4, 0, 0, 0, 0, 0, 1, 0
sent_30, 30, 41, 18, 25, 4, 1, 0, 0, 0, 0, 1, 0
sent_31, 31, 41, 19, 25, 3, 1, 0, 0, 0, 0, 0, 0
sent_32, 32, 41, 19, 25, 2, 1, 0, 0, 0, 0, 0, 0
sent_33, 33, 41, 19, 25, 2, 1, 0, 0, 0, 0, 0, 0
sent_34, 34, 41, 20, 25, 33, 0, 0, 0, 0, 0, 2, 0
sent_35, 35, 41, 21, 25, 19, 0, 2, 1, 0, 1, 2, 0
sent_36, 36, 41, 21, 25, 13, 1, 0, 0, 0, 0, 1, 0
sent_37, 37, 41, 22, 25, 30, 0, 1, 1, 2, 1, 4, 1
sent_38, 38, 41, 22, 25, 16, 0, 0, 0, 0, 0, 1, 0
sent_39, 39, 41, 23, 25, 20, 1, 1, 1, 3, 2, 3, 1
sent_40, 40, 41, 24, 25, 18, 0, 1, 1, 2, 2, 3, 1
sent_41, 41, 41, 25, 25, 41, 1, 3, 3, 2, 2, 2, 0
