sent_1, 1, 16, 1, 15, 18, 0, 2, 1, 2, 2, 4, 1
sent_2, 2, 16, 2, 15, 23, 0, 2, 2, 2, 1, 4, 1
sent_3, 3, 16, 3, 15, 10, 1, 2, 2, 1, 1, 1, 0
sent_4, 4, 16, 4, 15, 25, 0, 3, 3, 1, 2, 6, 1
sent_5, 5, 16, 5, 15, 22, 0, 1, 1, 0, 2, 4, 1
sent_6, 6, 16, 6, 15, 23, 0, 5, 5, 2, 1, 2, 0
sent_7, 7, 16, 7, 15, 43, 0, 9, 8, 2, 2, 3, 1
sent_8, 8, 16, 8, 15, 20, 0, 2, 2, 2, 1, 3, 1
sent_9, 9, 16, 9, 15, 14, 0, 1, 1, 1, 1, 2, 0
sent_10, 10, 16, 10, 15, 31, 0, 2, 2, 2, 2, 4, 1
sent_11, 11, 16, 11, 15, 15, 1, 2, 2, 0, 0, 1, 0
sent_12, 12, 16, 12, 15, 22, 0, 3, 3, 2, 0, 3, 1
sent_13, 13, 16, 13, 15, 18, 0, 2, 2, 2, 1, 2, 0
sent_14, 14, 16, 14, 15, 13, 1, 0, 0, 1, 0, 1, 0
sent_15, 15, 16, 14, 15, 9, 1, 0, 0, 0, 0, 1, 0
sent_16, 16, 16, 15, 15, 32, 1, 1, 1, 1, 1, 2, 0
