sent_1, 1, 17, 1, 10, 11, 0, 5, 4, 1, 0, 1, 0
sent_2, 2, 17, 2, 10, 40, 0, 7, 4, 4, 1, 2, 0
sent_3, 3, 17, 3, 10, 51, 0, 9, 8, 2, 1, 1, 0
sent_4, 4, 17, 4, 10, 5, 0, 2, 2, 0, 0, 1, 0
sent_5, 5, 17, 4, 10, 20, 0, 3, 3, 4, 1, 2, 0
sent_6, 6, 17, 5, 10, 14, 1, 0, 0, 0, 0, 1, 0
sent_7, 7, 17, 5, 10, 38, 1, 5, 5, 3, 1, 4, 1
sent_8, 8, 17, 6, 10, 18, 1, 2, 2, 3, 1, 1, 0
sent_9, 9, 17, 6, 10, 8, 1, 1, 1, 2, 0, 1, 0
sent_10, 10, 17, 7, 10, 34, 1, 3, 3, 2, 0, 1, 0
sent_11, 11, 17, 8, 10, 20, 1, 5, 4, 1, 0, 0, 0
sent_12, 12, 17, 8, 10, 16, 1, 3, 3, 2, 0, 2, 0
sent_13, 13, 17, 8, 10, 8, 1, 0, 0, 0, 0, 1, 0
sent_14, 14, 17, 9, 10, 21, 1, 3, 2, 1, 1, 2, 0
sent_15, 15, 17, 9, 10, 18, 1, 2, 1, 1, 0, 1, 0
sent_16, 16, 17, 10, 10, 37, 1, 5, 1, 1, 0, 1, 0
sent_17, 17, 17, 10, 10, 23, 1, 0, 0, 1, 0, 6, 1
