sent_1, 1, 29, 1, 17, 12, 0, 2, 1, 0, 0, 3, 1
sent_2, 2, 29, 2, 17, 37, 0, 4, 3, 4, 6, 5, 1
sent_3, 3, 29, 3, 17, 42, 0, 5, 4, 2, 2, 3, 1
sent_4, 4, 29, 4, 17, 29, 0, 4, 5, 1, 1, 1, 0
sent_5, 5, 29, 4, 17, 21, 0, 1, 0, 0, 0, 1, 0
sent_6, 6, 29, 5, 17, 37, 1, 3, 2, 0, 0, 2, 0
sent_7, 7, 29, 6, 17, 33, 0, 5, 2, 1, 1, 3, 1
sent_8, 8, 29, 7, 17, 19, 1, 1, 0, 0, 0, 3, 1
sent_9, 9, 29, 8, 17, 27, 0, 3, 2, 1, 1, 3, 1
sent_10, 10, 29, 8, 17, 15, 0, 0, 0, 0, 0, 0, 0
sent_11, 11, 29, 9, 17, 27, 0, 4, 2, 1, 1, 2, 0
sent_12, 12, 29, 9, 17, 12, 0, 2, 0, 1, 1, 2, 0
sent_13, 13, 29, 10, 17, 11, 0, 1, 1, 0, 0, 0, 0
sent_14, 14, 29, 10, 17, 30, 0, 6, 3, 1, 1, 2, 0
sent_15, 15, 29, 11, 17, 35, 1, 4, 2, 1, 1, 2, 0
sent_16, 16, 29, 12, 17, 23, 1, 4, 4, 2, 2, 2, 0
sent_17, 17, 29, 12, 17, 23, 0, 1, 0, 0, 0, 1, 0
sent_18, 18, 29, 13, 17, 21, 0, 0, 0, 1, 1, 1, 0
sent_19, 19, 29, 13, 17, 8, 0, 1, 1, 1, 1, 1, 0
sent_20, 20, 29, 13, 17, 16, 0, 2, 2, 0, 0, 3, 1
sent_21, 21, 29, 13, 17, 14, 0, 1, 1, 0, 0, 1, 0
sent_22, 22, 29, 14, 17, 44, 1, 2, 2, 1, 1, 2, 0
sent_23, 23, 29, 15, 17, 15, 0, 2, 0, 1, 1, 1, 0
sent_24, 24, 29, 15, 17, 29, 0, 5, 4, 2, 2, 2, 0
sent_25, 25, 29, 15, 17, 24, 0, 7, 3, 1, 1, 3, 1
sent_26, 26, 29, 16, 17, 23, 0, 4, 2, 1, 1, 1, 0
sent_27, 27, 29, 16, 17, 22, 0, 4, 2, 1, 1, 2, 0
sent_28, 28, 29, 17, 17, 27, 1, 2, 2, 1, 1, 3, 1
sent_29, 29, 29, 17, 17, 7, 1, 0, 0, 0, 0, 1, 0
