sent_1, 1, 16, 1, 12, 26, 0, 1, 0, 4, 2, 5, 1
sent_2, 2, 16, 2, 12, 28, 0, 1, 1, 2, 2, 4, 1
sent_3, 3, 16, 2, 12, 26, 0, 1, 0, 0, 1, 2, 0
sent_4, 4, 16, 3, 12, 35, 0, 2, 1, 0, 1, 3, 1
sent_5, 5, 16, 4, 12, 22, 1, 2, 2, 3, 3, 3, 1
sent_6, 6, 16, 5, 12, 37, 0, 2, 2, 1, 2, 4, 1
sent_7, 7, 16, 6, 12, 38, 0, 2, 2, 1, 2, 4, 1
sent_8, 8, 16, 6, 12, 41, 0, 0, 0, 2, 2, 2, 0
sent_9, 9, 16, 7, 12, 27, 0, 4, 4, 1, 0, 3, 1
sent_10, 10, 16, 8, 12, 22, 0, 4, 2, 0, 0, 3, 1
sent_11, 11, 16, 8, 12, 16, 0, 1, 1, 2, 1, 3, 1
sent_12, 12, 16, 9, 12, 21, 0, 1, 1, 0, 1, 2, 0
sent_13, 13, 16, 10, 12, 37, 0, 3, 2, 1, 0, 3, 1
sent_14, 14, 16, 10, 12, 22, 0, 2, 2, 0, 0, 2, 0
sent_15, 15, 16, 11, 12, 25, 0, 3, 3, 0, 1, 2, 0
sent_16, 16, 16, 12, 12, 14, 0, 3, 3, 0, 1, 1, 0
