sent_1, 1, 16, 1, 12, 22, 0, 3, 3, 6, 2, 5, 1
sent_2, 2, 16, 2, 12, 19, 0, 1, 1, 4, 3, 6, 1
sent_3, 3, 16, 3, 12, 12, 1, 3, 2, 0, 0, 0, 0
sent_4, 4, 16, 3, 12, 15, 1, 0, 0, 1, 1, 2, 0
sent_5, 5, 16, 4, 12, 5, 1, 0, 0, 0, 0, 0, 0
sent_6, 6, 16, 4, 12, 11, 1, 0, 0, 1, 0, 0, 0
sent_7, 7, 16, 5, 12, 37, 0, 3, 3, 3, 3, 4, 1
sent_8, 8, 16, 6, 12, 37, 0, 3, 3, 1, 2, 3, 1
sent_9, 9, 16, 7, 12, 23, 1, 1, 1, 1, 0, 0, 0
sent_10, 10, 16, 8, 12, 9, 1, 0, 0, 0, 0, 0, 0
sent_11, 11, 16, 8, 12, 5, 1, 0, 0, 0, 0, 0, 0
sent_12, 12, 16, 9, 12, 17, 1, 0, 0, 1, 0, 0, 0
sent_13, 13, 16, 10, 12, 35, 0, 1, 0, 3, 2, 3, 1
sent_14, 14, 16, 11, 12, 26, 1, 1, 1, 0, 0, 0, 0
sent_15, 15, 16, 12, 12, 10, 1, 0, 0, 0, 0, 0, 0
sent_16, 16, 16, 12, 12, 16, 1, 0, 0, 1, 1, 2, 0
