sent_1, 1, 50, 1, 29, 57, 0, 10, 9, 3, 0, 4, 1
sent_2, 2, 50, 2, 29, 34, 0, 3, 3, 0, 0, 1, 0
sent_3, 3, 50, 2, 29, 15, 0, 7, 6, 0, 0, 0, 0
sent_4, 4, 50, 3, 29, 17, 1, 1, 1, 0, 1, 3, 1
sent_5, 5, 50, 4, 29, 33, 0, 1, 1, 1, 0, 2, 0
sent_6, 6, 50, 5, 29, 46, 0, 2, 1, 1, 0, 2, 0
sent_7, 7, 50, 6, 29, 48, 0, 2, 2, 3, 0, 3, 1
sent_8, 8, 50, 7, 29, 56, 0, 3, 3, 0, 1, 4, 1
sent_9, 9, 50, 8, 29, 19, 1, 1, 1, 1, 0, 2, 0
sent_10, 10, 50, 8, 29, 25, 1, 0, 0, 2, 0, 1, 0
sent_11, 11, 50, 9, 29, 49, 0, 3, 2, 2, 0, 4, 1
sent_12, 12, 50, 10, 29, 16, 0, 1, 1, 2, 0, 2, 0
sent_13, 13, 50, 10, 29, 21, 0, 0, 0, 0, 0, 1, 0
sent_14, 14, 50, 11, 29, 18, 1, 0, 0, 0, 0, 2, 0
sent_15, 15, 50, 11, 29, 15, 1, 0, 0, 0, 0, 1, 0
sent_16, 16, 50, 12, 29, 12, 0, 2, 2, 1, 0, 4, 1
sent_17, 17, 50, 12, 29, 15, 0, 0, 0, 1, 0, 1, 0
sent_18, 18, 50, 12, 29, 5, 0, 0, 0, 1, 0, 1, 0
sent_19, 19, 50, 13, 29, 44, 0, 0, 0, 0, 0, 2, 0
sent_20, 20, 50, 14, 29, 13, 0, 1, 1, 0, 0, 1, 0
sent_21, 21, 50, 14, 29, 43, 1, 5, 3, 1, 0, 2, 0
sent_22, 22, 50, 15, 29, 15, 1, 2, 2, 0, 0, 1, 0
sent_23, 23, 50, 15, 29, 41, 0, 2, 2, 1, 0, 1, 0
sent_24, 24, 50, 15, 29, 6, 0, 0, 0, 1, 0, 1, 0
sent_25, 25, 50, 16, 29, 38, 0, 3, 1, 1, 0, 2, 0
sent_26, 26, 50, 17, 29, 29, 1, 0, 0, 0, 0, 1, 0
sent_27, 27, 50, 18, 29, 6, 0, 2, 0, 0, 0, 1, 0
sent_28, 28, 50, 19, 29, 83, 0, 15, 14, 3, 0, 4, 1
sent_29, 29, 50, 20, 29, 48, 0, 3, 3, 2, 0, 3, 1
sent_30, 30, 50, 20, 29, 18, 0, 3, 3, 1, 0, 1, 0
sent_31, 31, 50, 21, 29, 15, 0, 1, 1, 1, 0, 2, 0
sent_32, 32, 50, 21, 29, 38, 1, 6, 6, 1, 0, 2, 0
sent_33, 33, 50, 22, 29, 31, 0, 0, 0, 1, 1, 2, 0
sent_34, 34, 50, 22, 29, 18, 0, 1, 1, 1, 0, 4, 1
sent_35, 35, 50, 22, 29, 38, 0, 1, 1, 0, 0, 2, 0
sent_36, 36, 50, 23, 29, 39, 0, 4, 4, 1, 0, 2, 0
sent_37, 37, 50, 23, 29, 26, 0, 0, 0, 1, 0, 3, 1
sent_38, 38, 50, 24, 29, 22, 1, 2, 3, 1, 0, 2, 0
sent_39, 39, 50, 24, 29, 7, 1, 0, 0, 1, 0, 1, 0
sent_40, 40, 50, 25, 29, 17, 0, 3, 2, 1, 0, 2, 0
sent_41, 41, 50, 25, 29, 29, 0, 2, 2, 3, 0, 3, 1
sent_42, 42, 50, 26, 29, 20, 0, 0, 0, 0, 0, 2, 0
sent_43, 43, 50, 26, 29, 15, 0, 0, 0, 0, 0, 2, 0
sent_44, 44, 50, 27, 29, 20, 1, 0, 0, 0, 0, 2, 0
sent_45, 45, 50, 27, 29, 14, 1, 0, 0, 0, 0, 1, 0
sent_46, 46, 50, 28, 29, 45, 0, 1, 0, 1, 0, 3, 1
sent_47, 47, 50, 28, 29, 25, 0, 1, 0, 1, 0, 1, 0
sent_48, 48, 50, 29, 29, 16, 1, 1, 1, 0, 0, 9, 1
sent_49, 49, 50, 29, 29, 20, 1, 0, 0, 0, 0, 9, 1
sent_50, 50, 50, 29, 29, 13, 1, 2, 2, 3, 0, 6, 1
