sent_1, 1, 44, 1, 19, 34, 0, 2, 2, 3, 1, 5, 1
sent_2, 2, 44, 1, 19, 20, 0, 1, 1, 5, 2, 4, 1
sent_3, 3, 44, 2, 19, 36, 0, 1, 1, 5, 2, 6, 1
sent_4, 4, 44, 2, 19, 22, 0, 0, 0, 3, 1, 2, 0
sent_5, 5, 44, 3, 19, 17, 0, 0, 0, 4, 1, 6, 1
sent_6, 6, 44, 3, 19, 20, 0, 0, 0, 3, 0, 3, 1
sent_7, 7, 44, 4, 19, 34, 0, 3, 2, 3, 1, 6, 1
sent_8, 8, 44, 4, 19, 17, 1, 0, 1, 1, 2, 4, 1
sent_9, 9, 44, 4, 19, 20, 1, 0, 0, 2, 1, 3, 1
sent_10, 10, 44, 5, 19, 35, 0, 1, 1, 4, 3, 11, 1
sent_11, 11, 44, 5, 19, 13, 0, 1, 1, 1, 0, 2, 0
sent_12, 12, 44, 6, 19, 43, 1, 1, 1, 2, 0, 2, 0
sent_13, 13, 44, 6, 19, 32, 1, 0, 0, 0, 1, 3, 1
sent_14, 14, 44, 7, 19, 19, 0, 0, 0, 4, 0, 2, 0
sent_15, 15, 44, 7, 19, 10, 0, 0, 0, 0, 0, 2, 0
sent_16, 16, 44, 8, 19, 25, 0, 0, 0, 2, 0, 2, 0
sent_17, 17, 44, 8, 19, 15, 0, 0, 0, 2, 0, 2, 0
sent_18, 18, 44, 8, 19, 25, 0, 1, 1, 1, 0, 2, 0
sent_19, 19, 44, 9, 19, 45, 0, 5, 4, 0, 0, 2, 0
sent_20, 20, 44, 9, 19, 20, 1, 1, 2, 0, 0, 1, 0
sent_21, 21, 44, 9, 19, 37, 1, 0, 0, 0, 0, 2, 0
sent_22, 22, 44, 10, 19, 23, 0, 0, 0, 3, 1, 3, 1
sent_23, 23, 44, 10, 19, 28, 0, 1, 1, 4, 2, 3, 1
sent_24, 24, 44, 10, 19, 8, 0, 0, 0, 2, 0, 1, 0
sent_25, 25, 44, 11, 19, 35, 0, 1, 1, 3, 0, 2, 0
sent_26, 26, 44, 11, 19, 9, 0, 0, 0, 2, 0, 3, 1
sent_27, 27, 44, 12, 19, 26, 0, 1, 0, 3, 1, 3, 1
sent_28, 28, 44, 12, 19, 13, 0, 1, 1, 4, 1, 2, 0
sent_29, 29, 44, 12, 19, 29, 0, 0, 0, 3, 1, 3, 1
sent_30, 30, 44, 13, 19, 32, 0, 0, 0, 1, 0, 2, 0
sent_31, 31, 44, 13, 19, 28, 0, 1, 1, 2, 2, 3, 1
sent_32, 32, 44, 13, 19, 16, 0, 0, 0, 2, 1, 2, 0
sent_33, 33, 44, 14, 19, 34, 0, 0, 0, 3, 2, 7, 1
sent_34, 34, 44, 14, 19, 16, 0, 0, 0, 3, 2, 4, 1
sent_35, 35, 44, 15, 19, 30, 0, 0, 0, 3, 2, 5, 1
sent_36, 36, 44, 15, 19, 18, 0, 0, 0, 2, 1, 3, 1
sent_37, 37, 44, 16, 19, 23, 0, 1, 1, 4, 1, 4, 1
sent_38, 38, 44, 16, 19, 16, 0, 1, 1, 1, 0, 2, 0
sent_39, 39, 44, 17, 19, 25, 0, 1, 1, 5, 1, 3, 1
sent_40, 40, 44, 17, 19, 15, 0, 1, 1, 1, 0, 2, 0
sent_41, 41, 44, 18, 19, 24, 0, 1, 1, 5, 1, 3, 1
sent_42, 42, 44, 18, 19, 15, 0, 1, 1, 1, 0, 2, 0
sent_43, 43, 44, 19, 19, 25, 0, 1, 1, 4, 1, 3, 1
sent_44, 44, 44, 19, 19, 15, 0, 1, 1, 3, 0, 2, 0
