sent_1, 1, 28, 1, 15, 15, 0, 5, 2, 1, 0, 4, 1
sent_2, 2, 28, 1, 15, 11, 0, 0, 0, 0, 0, 1, 0
sent_3, 3, 28, 1, 15, 25, 0, 4, 1, 0, 0, 4, 1
sent_4, 4, 28, 1, 15, 36, 0, 0, 0, 0, 1, 2, 0
sent_5, 5, 28, 1, 15, 20, 0, 0, 0, 0, 0, 0, 0
sent_6, 6, 28, 2, 15, 30, 0, 5, 4, 6, 0, 5, 1
sent_7, 7, 28, 2, 15, 34, 0, 2, 2, 2, 0, 9, 1
sent_8, 8, 28, 2, 15, 25, 0, 0, 0, 2, 0, 12, 1
sent_9, 9, 28, 3, 15, 16, 0, 0, 0, 2, 0, 3, 1
sent_10, 10, 28, 4, 15, 7, 0, 0, 0, 0, 0, 1, 0
sent_11, 11, 28, 4, 15, 26, 0, 0, 0, 1, 0, 4, 1
sent_12, 12, 28, 5, 15, 23, 0, 1, 1, 2, 0, 2, 0
sent_13, 13, 28, 5, 15, 25, 0, 0, 0, 2, 0, 2, 0
sent_14, 14, 28, 6, 15, 9, 0, 0, 0, 0, 0, 0, 0
sent_15, 15, 28, 6, 15, 18, 0, 0, 0, 0, 0, 1, 0
sent_16, 16, 28, 7, 15, 5, 0, 0, 0, 0, 0, 1, 0
sent_17, 17, 28, 8, 15, 12, 0, 1, 1, 1, 0, 2, 0
sent_18, 18, 28, 8, 15, 21, 0, 0, 0, 0, 0, 1, 0
sent_19, 19, 28, 9, 15, 15, 0, 0, 0, 1, 0, 1, 0
sent_20, 20, 28, 10, 15, 16, 0, 0, 0, 0, 0, 1, 0
sent_21, 21, 28, 11, 15, 6, 0, 1, 1, 1, 0, 1, 0
sent_22, 22, 28, 12, 15, 41, 0, 5, 5, 3, 0, 4, 1
sent_23, 23, 28, 12, 15, 20, 0, 0, 0, 1, 0, 2, 0
sent_24, 24, 28, 13, 15, 11, 0, 0, 0, 0, 0, 1, 0
sent_25, 25, 28, 13, 15, 10, 0, 0, 0, 0, 0, 1, 0
sent_26, 26, 28, 14, 15, 14, 0, 0, 0, 0, 0, 1, 0
sent_27, 27, 28, 14, 15, 10, 0, 0, 0, 0, 0, 0, 0
sent_28, 28, 28, 15, 15, 19, 0, 0, 0, 0, 0, 0, 0
