sent_1, 1, 43, 1, 22, 21, 0, 4, 3, 6, 5, 8, 1
sent_2, 2, 43, 2, 22, 21, 1, 2, 2, 1, 1, 3, 1
sent_3, 3, 43, 3, 22, 12, 0, 1, 1, 0, 0, 1, 0
sent_4, 4, 43, 3, 22, 19, 0, 1, 0, 0, 0, 1, 0
sent_5, 5, 43, 4, 22, 29, 1, 2, 3, 1, 1, 2, 0
sent_6, 6, 43, 5, 22, 18, 1, 2, 2, 3, 3, 3, 1
sent_7, 7, 43, 6, 22, 21, 0, 6, 4, 1, 0, 6, 1
sent_8, 8, 43, 6, 22, 9, 0, 1, 1, 0, 0, 2, 0
sent_9, 9, 43, 7, 22, 16, 0, 2, 1, 1, 2, 5, 1
sent_10, 10, 43, 7, 22, 24, 0, 2, 2, 2, 2, 5, 1
sent_11, 11, 43, 8, 22, 29, 1, 2, 2, 0, 1, 2, 0
sent_12, 12, 43, 8, 22, 28, 1, 0, 0, 0, 0, 1, 0
sent_13, 13, 43, 9, 22, 36, 0, 4, 4, 0, 2, 2, 0
sent_14, 14, 43, 10, 22, 17, 0, 3, 2, 1, 1, 2, 0
sent_15, 15, 43, 10, 22, 36, 0, 3, 2, 2, 1, 2, 0
sent_16, 16, 43, 11, 22, 16, 0, 2, 2, 3, 1, 4, 1
sent_17, 17, 43, 11, 22, 33, 0, 3, 2, 1, 1, 2, 0
sent_18, 18, 43, 12, 22, 42, 0, 4, 3, 0, 0, 2, 0
sent_19, 19, 43, 12, 22, 21, 0, 2, 2, 0, 1, 1, 0
sent_20, 20, 43, 13, 22, 44, 1, 3, 4, 0, 0, 3, 1
sent_21, 21, 43, 14, 22, 3, 1, 0, 0, 0, 0, 0, 0
sent_22, 22, 43, 14, 22, 57, 1, 5, 4, 1, 1, 2, 0
sent_23, 23, 43, 15, 22, 23, 0, 1, 1, 1, 1, 2, 0
sent_24, 24, 43, 16, 22, 26, 1, 2, 3, 1, 1, 2, 0
sent_25, 25, 43, 16, 22, 8, 1, 0, 0, 0, 0, 0, 0
sent_26, 26, 43, 17, 22, 13, 0, 3, 2, 0, 0, 1, 0
sent_27, 27, 43, 18, 22, 15, 1, 1, 1, 0, 0, 2, 0
sent_28, 28, 43, 18, 22, 29, 1, 1, 1, 2, 2, 2, 0
sent_29, 29, 43, 18, 22, 27, 1, 1, 1, 0, 0, 1, 0
sent_30, 30, 43, 18, 22, 21, 1, 3, 2, 3, 4, 4, 1
sent_31, 31, 43, 19, 22, 1, 0, 0, 0, 0, 0, 0, 0
sent_32, 32, 43, 19, 22, 9, 0, 3, 3, 1, 1, 2, 0
sent_33, 33, 43, 20, 22, 1, 1, 0, 0, 1, 0, 1, 0
sent_34, 34, 43, 20, 22, 19, 1, 0, 0, 2, 2, 3, 1
sent_35, 35, 43, 20, 22, 31, 1, 1, 1, 0, 0, 2, 0
sent_36, 36, 43, 20, 22, 23, 1, 1, 0, 3, 2, 4, 1
sent_37, 37, 43, 21, 22, 13, 0, 2, 1, 0, 0, 1, 0
sent_38, 38, 43, 22, 22, 16, 1, 1, 2, 2, 2, 2, 0
sent_39, 39, 43, 22, 22, 14, 1, 1, 1, 0, 0, 2, 0
sent_40, 40, 43, 22, 22, 18, 1, 0, 0, 0, 0, 1, 0
sent_41, 41, 43, 22, 22, 13, 1, 1, 1, 1, 1, 1, 0
sent_42, 42, 43, 22, 22, 15, 1, 1, 1, 0, 0, 1, 0
sent_43, 43, 43, 22, 22, 14, 1, 1, 1, 0, 0, 0, 0
