sent_1, 1, 26, 1, 18, 27, 0, 5, 5, 5, 1, 5, 1
sent_2, 2, 26, 2, 18, 46, 1, 6, 4, 5, 2, 6, 1
sent_3, 3, 26, 3, 18, 36, 0, 0, 1, 1, 0, 2, 0
sent_4, 4, 26, 4, 18, 37, 1, 1, 1, 1, 1, 5, 1
sent_5, 5, 26, 4, 18, 53, 1, 2, 3, 2, 1, 5, 1
sent_6, 6, 26, 5, 18, 25, 0, 0, 1, 0, 0, 2, 0
sent_7, 7, 26, 6, 18, 23, 0, 1, 1, 2, 1, 5, 1
sent_8, 8, 26, 6, 18, 3, 0, 0, 0, 1, 0, 0, 0
sent_9, 9, 26, 7, 18, 36, 1, 2, 4, 0, 0, 2, 0
sent_10, 10, 26, 8, 18, 47, 1, 1, 1, 2, 1, 4, 1
sent_11, 11, 26, 9, 18, 35, 0, 2, 2, 3, 2, 4, 1
sent_12, 12, 26, 9, 18, 21, 0, 2, 2, 2, 1, 4, 1
sent_13, 13, 26, 10, 18, 23, 0, 1, 1, 0, 0, 2, 0
sent_14, 14, 26, 10, 18, 31, 0, 1, 1, 1, 1, 3, 1
sent_15, 15, 26, 11, 18, 21, 0, 4, 3, 2, 0, 2, 0
sent_16, 16, 26, 12, 18, 31, 0, 2, 2, 2, 0, 2, 0
sent_17, 17, 26, 12, 18, 33, 1, 2, 2, 0, 0, 4, 1
sent_18, 18, 26, 13, 18, 30, 1, 1, 2, 1, 0, 2, 0
sent_19, 19, 26, 13, 18, 37, 1, 1, 1, 1, 1, 5, 1
sent_20, 20, 26, 14, 18, 26, 0, 2, 2, 2, 1, 6, 1
sent_21, 21, 26, 14, 18, 3, 0, 0, 0, 1, 0, 0, 0
sent_22, 22, 26, 15, 18, 30, 1, 0, 0, 1, 1, 3, 1
sent_23, 23, 26, 16, 18, 8, 1, 0, 0, 0, 0, 0, 0
sent_24, 24, 26, 17, 18, 40, 0, 2, 2, 2, 1, 4, 1
sent_25, 25, 26, 17, 18, 27, 1, 0, 0, 1, 1, 3, 1
sent_26, 26, 26, 18, 18, 15, 0, 2, 2, 0, 0, 2, 0
