sent_1, 1, 33, 1, 21, 30, 0, 5, 5, 2, 1, 5, 1
sent_2, 2, 33, 2, 21, 34, 0, 3, 2, 2, 1, 4, 1
sent_3, 3, 33, 2, 21, 23, 0, 2, 2, 1, 1, 3, 1
sent_4, 4, 33, 3, 21, 21, 0, 3, 1, 0, 0, 2, 0
sent_5, 5, 33, 3, 21, 37, 0, 3, 3, 0, 0, 2, 0
sent_6, 6, 33, 4, 21, 41, 1, 4, 4, 2, 1, 3, 1
sent_7, 7, 33, 4, 21, 7, 1, 1, 1, 1, 1, 1, 0
sent_8, 8, 33, 5, 21, 11, 0, 2, 2, 1, 1, 1, 0
sent_9, 9, 33, 5, 21, 14, 0, 0, 0, 0, 0, 1, 0
sent_10, 10, 33, 6, 21, 20, 0, 2, 2, 1, 2, 2, 0
sent_11, 11, 33, 6, 21, 21, 0, 1, 1, 0, 0, 2, 0
sent_12, 12, 33, 7, 21, 31, 0, 3, 1, 0, 0, 4, 1
sent_13, 13, 33, 7, 21, 25, 0, 2, 2, 1, 1, 3, 1
sent_14, 14, 33, 8, 21, 23, 0, 3, 2, 0, 2, 2, 0
sent_15, 15, 33, 9, 21, 21, 0, 0, 0, 0, 2, 1, 0
sent_16, 16, 33, 9, 21, 29, 0, 0, 0, 2, 0, 3, 1
sent_17, 17, 33, 10, 21, 21, 0, 0, 0, 1, 1, 3, 1
sent_18, 18, 33, 10, 21, 15, 0, 1, 0, 2, 2, 2, 0
sent_19, 19, 33, 11, 21, 16, 0, 1, 1, 1, 1, 2, 0
sent_20, 20, 33, 11, 21, 21, 0, 4, 3, 0, 0, 1, 0
sent_21, 21, 33, 12, 21, 18, 0, 1, 1, 0, 0, 2, 0
sent_22, 22, 33, 12, 21, 18, 0, 2, 2, 1, 1, 3, 1
sent_23, 23, 33, 13, 21, 25, 1, 5, 5, 1, 1, 4, 1
sent_24, 24, 33, 13, 21, 18, 1, 0, 0, 0, 0, 1, 0
sent_25, 25, 33, 14, 21, 25, 0, 3, 2, 0, 0, 3, 1
sent_26, 26, 33, 15, 21, 27, 1, 3, 2, 1, 1, 1, 0
sent_27, 27, 33, 15, 21, 30, 1, 1, 0, 0, 0, 2, 0
sent_28, 28, 33, 16, 21, 25, 0, 2, 2, 2, 1, 3, 1
sent_29, 29, 33, 17, 21, 38, 0, 2, 2, 1, 0, 3, 1
sent_30, 30, 33, 18, 21, 23, 0, 2, 2, 1, 1, 2, 0
sent_31, 31, 33, 19, 21, 50, 1, 7, 4, 0, 0, 4, 1
sent_32, 32, 33, 20, 21, 44, 0, 6, 3, 1, 0, 1, 0
sent_33, 33, 33, 21, 21, 28, 0, 1, 1, 1, 2, 3, 1
