sent_1, 0, 5, 13, 8, 0, 1, 4, 1
sent_2, 0, 4, 11, 1, 4, 0, 1, 1
sent_3, 0, 1, 6, 2, 0, 0, 1, 0
sent_4, 0, 0, 1, 0, 0, 0, 0, 0
sent_5, 0, 2, 7, 5, 0, 1, 0, 1
sent_6, 1, 2, 6, 2, 1, 1, 3, 0
sent_7, 1, 1, 3, 2, 1, 0, 3, 0
sent_8, 1, 4, 5, 1, 0, 1, 2, 0
sent_9, 0, 4, 7, 7, 0, 2, 0, 0
sent_10, 0, 0, 1, 4, 1, 0, 0, 0
sent_11, 0, 0, 2, 0, 0, 0, 2, 0
sent_12, 0, 11, 16, 3, 2, 1, 3, 2
sent_13, 0, 0, 2, 5, 1, 0, 0, 1
sent_14, 0, 0, 4, 3, 0, 2, 1, 0
sent_15, 0, 0, 3, 2, 1, 0, 1, 1
sent_16, 1, 6, 14, 4, 0, 1, 6, 2
sent_17, 1, 3, 7, 3, 0, 1, 2, 1
sent_18, 0, 4, 6, 1, 3, 0, 3, 0
sent_19, 0, 6, 8, 2, 0, 0, 2, 1
sent_20, 0, 6, 12, 2, 3, 1, 4, 0
sent_21, 0, 4, 12, 6, 2, 1, 5, 1
sent_22, 0, 1, 6, 2, 2, 0, 0, 1
sent_23, 0, 0, 2, 4, 1, 3, 1, 1
sent_24, 1, 2, 8, 4, 0, 0, 2, 0
sent_25, 1, 3, 8, 5, 2, 0, 1, 0
sent_26, 0, 5, 7, 3, 0, 1, 1, 1
sent_27, 1, 0, 3, 0, 0, 0, 1, 0
sent_28, 0, 2, 5, 5, 1, 0, 3, 1
sent_29, 0, 0, 1, 1, 0, 2, 0, 0
sent_30, 0, 2, 3, 4, 0, 0, 0, 0
sent_31, 0, 3, 7, 6, 1, 2, 4, 1
sent_32, 1, 2, 7, 3, 1, 0, 4, 0
sent_33, 1, 0, 6, 3, 1, 0, 4, 0
sent_34, 0, 3, 5, 4, 2, 1, 1, 1
sent_35, 0, 0, 2, 3, 0, 0, 1, 0
sent_36, 0, 0, 2, 2, 1, 0, 0, 0
sent_37, 0, 0, 1, 1, 0, 0, 1, 0
sent_38, 0, 1, 2, 3, 0, 1, 0, 0
sent_39, 0, 1, 1, 4, 1, 0, 0, 0
